Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New Death,New recovered
7/12/2020,Manipur,24.6637,93.9063,1593,0,843,11,0,11
7/12/2020,Meghalaya,25.467,91.3662,207,2,66,0,0,0
7/12/2020,Mizoram,23.1645,92.9376,227,0,150,1,0,7
7/12/2020,Nagaland,26.1584,94.5624,748,0,313,16,0,9
7/12/2020,Odisha,20.9517,85.0985,12526,61,8360,570,5,388
7/12/2020,Puducherry,11.9416,79.8083,1337,18,690,65,1,53
7/12/2020,Punjab,31.1471,75.3412,7587,195,5040,230,8,23
7/12/2020,Rajasthan,27.0238,74.2179,23748,503,17869,574,6,249
7/12/2020,Sikkim,27.533,88.5122,151,0,80,17,0,0
7/12/2020,Tamil Nadu,11.1271,78.6569,134226,1898,85915,3965,69,3591
7/12/2020,Telangana,18.1124,79.0193,33402,348,20919,1178,9,1714
7/12/2020,Tripura,23.9408,91.9882,1949,2,1375,31,1,3
7/12/2020,Uttar Pradesh,26.8467,80.9462,35092,913,22689,1392,24,902
7/12/2020,Uttarakhand,30.0668,79.0193,3417,46,2718,44,0,12
7/12/2020,West Bengal,22.9868,87.855,28453,906,17959,1344,26,611
7/13/2020,Andaman and Nicobar Islands,11.7401,92.6586,163,0,93,0,0,0
7/13/2020,Andhra Pradesh,15.9129,79.74,29168,328,15412,1933,19,1019
7/13/2020,Arunachal Pradesh,28.218,94.7278,359,2,138,18,0,13
7/13/2020,Assam,26.2006,92.9376,16071,35,10426,535,0,1276
7/13/2020,Bihar,25.0961,85.3131,16642,143,11498,1269,12,813
7/13/2020,Chandigarh,30.7333,76.7794,559,8,417,4,1,4
7/13/2020,Chhattisgarh,21.2787,81.8661,4059,19,3153,162,2,83
7/13/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,479,0,245,8,0,19
7/13/2020,Delhi,28.7041,77.1025,112494,3371,89968,1573,37,2276
7/13/2020,Goa,15.2993,74.124,2453,14,1487,85,2,59
7/13/2020,Gujarat,22.2587,71.1924,41820,2045,29162,879,13,513
7/13/2020,Haryana,29.0588,76.0856,21240,301,15983,658,4,589
7/13/2020,Himachal Pradesh,31.1048,77.1734,1213,11,929,31,0,21
7/13/2020,Jammu and Kashmir,33.7782,76.5762,10513,179,5979,357,10,84
7/13/2020,Jharkhand,23.6102,85.2799,3756,30,2308,143,7,65
7/13/2020,Karnataka,15.3173,75.7139,38843,684,15409,2627,68,693
7/13/2020,Kerala,10.8505,76.2711,7873,31,4095,435,2,132
7/13/2020,Ladakh,34.2996,78.2932,1086,1,928,9,0,0
7/13/2020,Madhya Pradesh,22.9734,78.6569,17632,653,12876,431,9,197
7/13/2020,Maharashtra,19.7515,75.7139,254427,10289,140325,7827,173,3340
7/13/2020,Manipur,24.6637,93.9063,1609,0,896,16,0,53
7/13/2020,Meghalaya,25.467,91.3662,306,2,66,99,0,0
7/13/2020,Mizoram,23.1645,92.9376,231,0,150,4,0,0
7/13/2020,Nagaland,26.1584,94.5624,774,0,327,26,0,14
7/13/2020,Odisha,20.9517,85.0985,13121,64,8750,595,3,390
7/13/2020,Puducherry,11.9416,79.8083,1418,18,739,81,0,49
7/13/2020,Punjab,31.1471,75.3412,7821,199,5392,234,4,352
7/13/2020,Rajasthan,27.0238,74.2179,24392,510,18103,644,7,234
7/13/2020,Sikkim,27.533,88.5122,153,0,81,2,0,1
7/13/2020,Tamil Nadu,11.1271,78.6569,138470,1966,89532,4244,68,3617
7/13/2020,Telangana,18.1124,79.0193,34671,356,22482,1269,8,1563
7/13/2020,Tripura,23.9408,91.9882,2054,2,1421,105,0,46
7/13/2020,Uttar Pradesh,26.8467,80.9462,36476,934,23334,1384,21,645
7/13/2020,Uttarakhand,30.0668,79.0193,3537,47,2786,120,1,68
7/13/2020,West Bengal,22.9868,87.855,30013,932,18581,1560,26,622
7/14/2020,Andaman and Nicobar Islands,11.7401,92.6586,166,0,109,3,0,16
7/14/2020,Andhra Pradesh,15.9129,79.74,31103,365,16464,1935,37,1052
7/14/2020,Arunachal Pradesh,28.218,94.7278,387,2,145,28,0,7
7/14/2020,Assam,26.2006,92.9376,16806,36,10894,735,1,468
7/14/2020,Bihar,25.0961,85.3131,17959,160,12317,1317,17,819
7/14/2020,Chandigarh,30.7333,76.7794,588,8,423,29,0,6
7/14/2020,Chhattisgarh,21.2787,81.8661,4217,19,3202,158,0,49
7/14/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,495,1,268,16,1,23
7/14/2020,Delhi,28.7041,77.1025,113740,3411,91312,1246,40,1344
7/14/2020,Goa,15.2993,74.124,2583,17,1540,130,3,53
7/14/2020,Gujarat,22.2587,71.1924,42722,2055,29770,902,10,608
7/14/2020,Haryana,29.0588,76.0856,21894,308,16602,654,7,619
7/14/2020,Himachal Pradesh,31.1048,77.1734,1243,11,940,30,0,11
7/14/2020,Jammu and Kashmir,33.7782,76.5762,10827,187,6095,314,8,116
7/14/2020,Jharkhand,23.6102,85.2799,3898,33,2351,142,3,43
7/14/2020,Karnataka,15.3173,75.7139,41581,757,16248,2738,73,839
7/14/2020,Kerala,10.8505,76.2711,8322,33,4257,449,2,162
7/14/2020,Ladakh,34.2996,78.2932,1093,1,946,7,0,18
7/14/2020,Madhya Pradesh,22.9734,78.6569,18207,663,13208,575,10,332
7/14/2020,Maharashtra,19.7515,75.7139,260924,10482,144507,6497,193,4182
7/14/2020,Manipur,24.6637,93.9063,1626,0,970,17,0,74
7/14/2020,Meghalaya,25.467,91.3662,318,2,66,12,0,0
7/14/2020,Mizoram,23.1645,92.9376,233,0,151,2,0,1
7/14/2020,Nagaland,26.1584,94.5624,845,0,340,71,0,13
7/14/2020,Odisha,20.9517,85.0985,13737,70,9255,616,6,505
7/14/2020,Puducherry,11.9416,79.8083,1468,18,785,50,0,46
7/14/2020,Punjab,31.1471,75.3412,8178,204,5586,357,5,194
7/14/2020,Rajasthan,27.0238,74.2179,24936,525,18630,544,15,527
7/14/2020,Sikkim,27.533,88.5122,192,0,86,39,0,5
7/14/2020,Tamil Nadu,11.1271,78.6569,142798,2032,92567,4328,66,3035
7/14/2020,Telangana,18.1124,79.0193,36221,365,23679,1550,9,1197
7/14/2020,Tripura,23.9408,91.9882,2080,2,1475,26,0,54
7/14/2020,Uttar Pradesh,26.8467,80.9462,38130,955,24203,1654,21,869
7/14/2020,Uttarakhand,30.0668,79.0193,3608,49,2856,71,2,70
7/14/2020,West Bengal,22.9868,87.855,31448,956,19213,1435,24,632
7/15/2020,Andaman and Nicobar Islands,11.7401,92.6586,166,0,109,0,0,0
7/15/2020,Andhra Pradesh,15.9129,79.74,33019,408,17467,1916,43,1003
7/15/2020,Arunachal Pradesh,28.218,94.7278,462,3,153,75,1,8
7/15/2020,Assam,26.2006,92.9376,17807,40,11416,1001,4,522
7/15/2020,Bihar,25.0961,85.3131,19284,174,12849,1325,14,532
7/15/2020,Chandigarh,30.7333,76.7794,600,10,446,12,2,23
7/15/2020,Chhattisgarh,21.2787,81.8661,4379,20,3275,162,1,73
7/15/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,520,1,310,25,0,42
7/15/2020,Delhi,28.7041,77.1025,115346,3446,93236,1606,35,1924
7/15/2020,Goa,15.2993,74.124,2753,18,1607,170,1,67
7/15/2020,Gujarat,22.2587,71.1924,43637,2069,30503,915,14,733
7/15/2020,Haryana,29.0588,76.0856,22628,312,17090,734,4,488
7/15/2020,Himachal Pradesh,31.1048,77.1734,1309,11,951,66,0,11
7/15/2020,Jammu and Kashmir,33.7782,76.5762,11173,195,6223,346,8,128
7/15/2020,Jharkhand,23.6102,85.2799,4091,36,2427,193,3,76
7/15/2020,Karnataka,15.3173,75.7139,44077,842,17390,2496,85,1142
7/15/2020,Kerala,10.8505,76.2711,8930,34,4438,608,1,181
7/15/2020,Ladakh,34.2996,78.2932,1093,1,946,0,0,0
7/15/2020,Madhya Pradesh,22.9734,78.6569,19005,673,13575,798,10,367
7/15/2020,Maharashtra,19.7515,75.7139,267665,10695,149007,6741,213,4500
7/15/2020,Manipur,24.6637,93.9063,1672,0,970,46,0,0
7/15/2020,Meghalaya,25.467,91.3662,318,2,66,0,0,0
7/15/2020,Mizoram,23.1645,92.9376,238,0,159,5,0,8
7/15/2020,Nagaland,26.1584,94.5624,896,0,346,51,0,6
7/15/2020,Odisha,20.9517,85.0985,14280,74,9864,543,4,609
7/15/2020,Puducherry,11.9416,79.8083,1531,18,829,63,0,44
7/15/2020,Punjab,31.1471,75.3412,8511,213,5663,333,9,77
7/15/2020,Rajasthan,27.0238,74.2179,25571,525,19161,635,0,531
7/15/2020,Sikkim,27.533,88.5122,209,0,87,17,0,1
7/15/2020,Tamil Nadu,11.1271,78.6569,147324,2099,97310,4526,67,4743
7/15/2020,Telangana,18.1124,79.0193,37745,375,24840,1524,10,1161
7/15/2020,Tripura,23.9408,91.9882,2170,2,1538,90,0,63
7/15/2020,Uttar Pradesh,26.8467,80.9462,39724,983,24983,1594,28,780
7/15/2020,Uttarakhand,30.0668,79.0193,3686,50,2867,78,1,11
7/15/2020,West Bengal,22.9868,87.855,32838,980,19931,1390,24,718
7/16/2020,Andaman and Nicobar Islands,11.7401,92.6586,176,0,130,10,0,21
7/16/2020,Andhra Pradesh,15.9129,79.74,35451,452,18378,2432,44,911
7/16/2020,Arunachal Pradesh,28.218,94.7278,462,3,153,0,0,0
7/16/2020,Assam,26.2006,92.9376,18666,46,12173,859,6,757
7/16/2020,Bihar,25.0961,85.3131,20612,180,13462,1328,6,613
7/16/2020,Chandigarh,30.7333,76.7794,625,11,459,25,1,13
7/16/2020,Chhattisgarh,21.2787,81.8661,4539,20,3324,160,0,49
7/16/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,539,2,357,19,1,47
7/16/2020,Delhi,28.7041,77.1025,116993,3487,95699,1647,41,2463
7/16/2020,Goa,15.2993,74.124,2951,18,1674,198,0,67
7/16/2020,Gujarat,22.2587,71.1924,44552,2079,31286,915,10,783
7/16/2020,Haryana,29.0588,76.0856,23306,319,17667,678,7,577
7/16/2020,Himachal Pradesh,31.1048,77.1734,1341,11,979,32,0,28
7/16/2020,Jammu and Kashmir,33.7782,76.5762,11666,206,6337,493,11,114
7/16/2020,Jharkhand,23.6102,85.2799,4320,38,2485,229,2,58
7/16/2020,Karnataka,15.3173,75.7139,47253,928,18466,3176,86,1076
7/16/2020,Kerala,10.8505,76.2711,9553,35,4634,623,1,196
7/16/2020,Ladakh,34.2996,78.2932,1142,1,964,49,0,18
7/16/2020,Madhya Pradesh,22.9734,78.6569,19643,682,13908,638,9,333
7/16/2020,Maharashtra,19.7515,75.7139,275640,10928,152613,7975,233,3606
7/16/2020,Manipur,24.6637,93.9063,1700,0,989,28,0,19
7/16/2020,Meghalaya,25.467,91.3662,346,2,66,28,0,0
7/16/2020,Mizoram,23.1645,92.9376,238,0,159,0,0,0
7/16/2020,Nagaland,26.1584,94.5624,902,0,348,6,0,2
7/16/2020,Odisha,20.9517,85.0985,14898,77,10476,618,3,612
7/16/2020,Puducherry,11.9416,79.8083,1596,21,889,65,3,60
7/16/2020,Punjab,31.1471,75.3412,8799,221,5867,288,8,204
7/16/2020,Rajasthan,27.0238,74.2179,26437,530,19502,866,5,341
7/16/2020,Sikkim,27.533,88.5122,220,0,87,11,0,0
7/16/2020,Tamil Nadu,11.1271,78.6569,151820,2167,102310,4496,68,5000
7/16/2020,Telangana,18.1124,79.0193,39342,386,25999,1597,11,1159
7/16/2020,Tripura,23.9408,91.9882,2268,3,1604,98,1,66
7/16/2020,Uttar Pradesh,26.8467,80.9462,41383,1012,25743,1659,29,760
7/16/2020,Uttarakhand,30.0668,79.0193,3785,50,2948,99,0,81
7/16/2020,West Bengal,22.9868,87.855,34427,1000,20680,1589,20,749
7/17/2020,Andaman and Nicobar Islands,11.7401,92.6586,176,0,130,0,0,0
7/17/2020,Andhra Pradesh,15.9129,79.74,35451,452,18378,0,0,0
7/17/2020,Arunachal Pradesh,28.218,94.7278,462,3,153,0,0,0
7/17/2020,Assam,26.2006,92.9376,18666,46,12173,0,0,0
7/17/2020,Bihar,25.0961,85.3131,20612,180,13462,0,6,0
7/17/2020,Chandigarh,30.7333,76.7794,625,11,459,0,0,0
7/17/2020,Chhattisgarh,21.2787,81.8661,4539,20,3324,0,0,0
7/17/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,539,2,357,0,0,0
7/17/2020,Delhi,28.7041,77.1025,116993,3487,95699,0,0,0
7/17/2020,Goa,15.2993,74.124,2951,18,1674,0,0,0
7/17/2020,Gujarat,22.2587,71.1924,44552,2079,31286,0,0,0
7/17/2020,Haryana,29.0588,76.0856,23306,319,17667,0,0,0
7/17/2020,Himachal Pradesh,31.1048,77.1734,1341,11,979,0,0,0
7/17/2020,Jammu and Kashmir,33.7782,76.5762,11666,206,6337,0,0,0
7/17/2020,Jharkhand,23.6102,85.2799,4320,38,2485,0,0,0
7/17/2020,Karnataka,15.3173,75.7139,47253,928,18466,0,109,0
7/17/2020,Kerala,10.8505,76.2711,9553,35,4634,0,0,0
7/17/2020,Ladakh,34.2996,78.2932,1142,1,964,0,0,0
7/17/2020,Madhya Pradesh,22.9734,78.6569,19643,682,13908,0,0,0
7/17/2020,Maharashtra,19.7515,75.7139,275640,10928,152613,0,0,0
7/17/2020,Manipur,24.6637,93.9063,1700,0,989,0,0,0
7/17/2020,Meghalaya,25.467,91.3662,346,2,66,0,0,0
7/17/2020,Mizoram,23.1645,92.9376,238,0,159,0,0,0
7/17/2020,Nagaland,26.1584,94.5624,902,0,348,0,0,0
7/17/2020,Odisha,20.9517,85.0985,14898,77,10476,0,0,0
7/17/2020,Puducherry,11.9416,79.8083,1596,21,889,0,0,0
7/17/2020,Punjab,31.1471,75.3412,8799,221,5867,0,0,0
7/17/2020,Rajasthan,27.0238,74.2179,26437,530,19502,0,0,0
7/17/2020,Sikkim,27.533,88.5122,220,0,87,0,0,0
7/17/2020,Tamil Nadu,11.1271,78.6569,151820,2167,102310,0,0,0
7/17/2020,Telangana,18.1124,79.0193,39342,386,25999,0,0,0
7/17/2020,Tripura,23.9408,91.9882,2268,3,1604,0,0,0
7/17/2020,Uttar Pradesh,26.8467,80.9462,41383,1012,25743,0,0,0
7/17/2020,Uttarakhand,30.0668,79.0193,3785,50,2948,0,0,0
7/17/2020,West Bengal,22.9868,87.855,34427,1000,20680,0,0,0
7/18/2020,Andaman and Nicobar Islands,11.7401,92.6586,194,0,142,18,0,12
7/18/2020,Andhra Pradesh,15.9129,79.74,40646,534,20298,5195,82,1920
7/18/2020,Arunachal Pradesh,28.218,94.7278,609,3,175,147,0,22
7/18/2020,Assam,26.2006,92.9376,20646,51,14105,1980,5,1932
7/18/2020,Bihar,25.0961,85.3131,23589,201,14621,2977,21,1159
7/18/2020,Chandigarh,30.7333,76.7794,660,11,480,35,0,21
7/18/2020,Chhattisgarh,21.2787,81.8661,4964,23,3512,425,3,188
7/18/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,585,2,401,46,0,44
7/18/2020,Delhi,28.7041,77.1025,120107,3571,99301,3114,84,3602
7/18/2020,Goa,15.2993,74.124,3304,21,1946,353,3,272
7/18/2020,Gujarat,22.2587,71.1924,46430,2106,32973,1878,27,1687
7/18/2020,Haryana,29.0588,76.0856,24797,327,18718,1491,8,1051
7/18/2020,Himachal Pradesh,31.1048,77.1734,1417,11,1024,76,0,45
7/18/2020,Jammu and Kashmir,33.7782,76.5762,12757,231,6558,1091,25,221
7/18/2020,Jharkhand,23.6102,85.2799,4921,46,2570,601,8,85
7/18/2020,Karnataka,15.3173,75.7139,55115,1147,20757,7862,109,2291
7/18/2020,Kerala,10.8505,76.2711,11066,38,4995,1513,3,361
7/18/2020,Ladakh,34.2996,78.2932,1151,1,973,9,0,9
7/18/2020,Madhya Pradesh,22.9734,78.6569,21081,697,14514,1438,15,606
7/18/2020,Maharashtra,19.7515,75.7139,292589,11452,160357,16949,524,7744
7/18/2020,Manipur,24.6637,93.9063,1800,0,1163,100,0,174
7/18/2020,Meghalaya,25.467,91.3662,403,2,66,57,0,0
7/18/2020,Mizoram,23.1645,92.9376,282,0,160,44,0,1
7/18/2020,Nagaland,26.1584,94.5624,956,0,405,54,0,57
7/18/2020,Odisha,20.9517,85.0985,16110,83,11330,1212,6,854
7/18/2020,Puducherry,11.9416,79.8083,1832,25,1014,236,4,125
7/18/2020,Punjab,31.1471,75.3412,9442,239,6373,643,18,506
7/18/2020,Rajasthan,27.0238,74.2179,27789,546,20626,1352,16,1124
7/18/2020,Sikkim,27.533,88.5122,266,0,90,46,0,3
7/18/2020,Tamil Nadu,11.1271,78.6569,160907,2315,110807,9087,148,8497
7/18/2020,Telangana,18.1124,79.0193,42496,403,28705,3154,17,2706
7/18/2020,Tripura,23.9408,91.9882,2366,3,1684,98,0,80
7/18/2020,Uttar Pradesh,26.8467,80.9462,45163,1084,27634,3780,72,1891
7/18/2020,Uttarakhand,30.0668,79.0193,4102,51,3021,317,1,73
7/18/2020,West Bengal,22.9868,87.855,38011,1049,22253,3584,49,1573
7/19/2020,Andaman and Nicobar Islands,11.7401,92.6586,198,0,145,4,0,3
7/19/2020,Andhra Pradesh,15.9129,79.74,44609,586,21763,3963,52,1465
7/19/2020,Arunachal Pradesh,28.218,94.7278,650,3,274,41,0,99
7/19/2020,Assam,26.2006,92.9376,22918,53,15165,2272,2,1060
7/19/2020,Bihar,25.0961,85.3131,25136,208,15536,1547,7,915
7/19/2020,Chandigarh,30.7333,76.7794,700,12,485,40,1,5
7/19/2020,Chhattisgarh,21.2787,81.8661,5233,24,3658,269,1,146
7/19/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,602,2,414,17,0,13
7/19/2020,Delhi,28.7041,77.1025,121582,3597,101274,1475,26,1973
7/19/2020,Goa,15.2993,74.124,3484,21,2038,180,0,92
7/19/2020,Gujarat,22.2587,71.1924,47390,2122,34035,960,16,1062
7/19/2020,Haryana,29.0588,76.0856,25547,344,19318,750,17,600
7/19/2020,Himachal Pradesh,31.1048,77.1734,1457,11,1036,40,0,12
7/19/2020,Jammu and Kashmir,33.7782,76.5762,13198,236,7165,441,0,607
7/19/2020,Jharkhand,23.6102,85.2799,5342,46,2611,421,0,41
7/19/2020,Karnataka,15.3173,75.7139,59652,1240,21775,4537,93,1018
7/19/2020,Kerala,10.8505,76.2711,11659,40,5199,593,2,204
7/19/2020,Ladakh,34.2996,78.2932,1159,1,985,8,0,12
7/19/2020,Madhya Pradesh,22.9734,78.6569,21763,706,14864,682,9,350
7/19/2020,Maharashtra,19.7515,75.7139,300937,11596,165663,8348,144,5306
7/19/2020,Manipur,24.6637,93.9063,1891,0,1182,91,0,19
7/19/2020,Meghalaya,25.467,91.3662,418,2,66,15,0,0
7/19/2020,Mizoram,23.1645,92.9376,284,0,167,2,0,7
7/19/2020,Nagaland,26.1584,94.5624,978,0,432,22,0,27
7/19/2020,Odisha,20.9517,85.0985,16701,86,11937,591,3,607
7/19/2020,Puducherry,11.9416,79.8083,1894,28,1066,62,3,52
7/19/2020,Punjab,31.1471,75.3412,9792,246,6454,350,7,81
7/19/2020,Rajasthan,27.0238,74.2179,28500,553,21144,711,7,518
7/19/2020,Sikkim,27.533,88.5122,275,0,90,9,0,0
7/19/2020,Tamil Nadu,11.1271,78.6569,165714,2403,113856,4807,88,3049
7/19/2020,Telangana,18.1124,79.0193,43780,409,30607,1284,6,1902
7/19/2020,Tripura,23.9408,91.9882,2654,5,1735,288,2,51
7/19/2020,Uttar Pradesh,26.8467,80.9462,47036,1108,28664,1873,24,1030
7/19/2020,Uttarakhand,30.0668,79.0193,4276,52,3081,174,1,60
7/20/2020,Andaman and Nicobar Islands,11.7401,92.6586,203,0,145,5,0,0
7/20/2020,Andhra Pradesh,15.9129,79.74,49650,642,22890,5041,56,1127
7/20/2020,Arunachal Pradesh,28.218,94.7278,740,3,282,90,0,8
7/20/2020,Assam,26.2006,92.9376,23999,57,16023,1081,4,858
7/20/2020,Bihar,25.0961,85.3131,26569,217,16308,1433,9,772
7/20/2020,Chandigarh,30.7333,76.7794,717,12,488,17,0,3
7/20/2020,Chhattisgarh,21.2787,81.8661,5407,24,3775,174,0,117
7/20/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,605,2,414,3,0,0
7/20/2020,Delhi,28.7041,77.1025,122793,3628,103134,1211,31,1860
7/20/2020,Goa,15.2993,74.124,3657,22,2218,173,1,180
7/20/2020,Gujarat,22.2587,71.1924,48355,2142,34901,965,20,866
7/20/2020,Haryana,29.0588,76.0856,26164,349,19793,617,5,475
7/20/2020,Himachal Pradesh,31.1048,77.1734,1483,11,1059,26,0,23
7/20/2020,Jammu and Kashmir,33.7782,76.5762,13899,244,7811,701,8,646
7/20/2020,Jharkhand,23.6102,85.2799,5535,49,2716,193,3,105
7/20/2020,Karnataka,15.3173,75.7139,63772,1331,23065,4120,91,1290
7/20/2020,Kerala,10.8505,76.2711,12480,42,5371,821,2,172
7/20/2020,Ladakh,34.2996,78.2932,1178,2,1003,19,1,18
7/20/2020,Madhya Pradesh,22.9734,78.6569,22600,721,15311,837,15,447
7/20/2020,Maharashtra,19.7515,75.7139,310455,11854,169569,9518,258,3906
7/20/2020,Manipur,24.6637,93.9063,1911,0,1213,20,0,31
7/20/2020,Meghalaya,25.467,91.3662,450,2,66,32,0,0
7/20/2020,Mizoram,23.1645,92.9376,284,0,167,0,0,0
7/20/2020,Nagaland,26.1584,94.5624,988,0,445,10,0,13
7/20/2020,Odisha,20.9517,85.0985,17437,91,12453,736,5,516
7/20/2020,Puducherry,11.9416,79.8083,1999,28,1154,105,0,88
7/20/2020,Punjab,31.1471,75.3412,10100,254,6535,308,8,81
7/20/2020,Rajasthan,27.0238,74.2179,29434,559,21730,934,6,586
7/20/2020,Sikkim,27.533,88.5122,283,0,92,8,0,2
7/20/2020,Tamil Nadu,11.1271,78.6569,170693,2481,117915,4979,78,4059
7/20/2020,Telangana,18.1124,79.0193,45076,415,32438,1296,6,1831
7/20/2020,Tripura,23.9408,91.9882,2878,5,1759,224,0,24
7/20/2020,Uttar Pradesh,26.8467,80.9462,49247,1146,29845,2211,38,1181
7/20/2020,Uttarakhand,30.0668,79.0193,4515,52,3116,239,0,35
7/21/2020,Andaman and Nicobar Islands,11.7401,92.6586,207,0,152,4,0,7
7/21/2020,Andhra Pradesh,15.9129,79.74,53724,696,24228,4074,54,1338
7/21/2020,Arunachal Pradesh,28.218,94.7278,790,3,285,50,0,3
7/21/2020,Assam,26.2006,92.9376,25382,58,17095,1383,1,1072
7/21/2020,Bihar,25.0961,85.3131,27646,217,17433,1077,0,1125
7/21/2020,Chandigarh,30.7333,76.7794,737,12,518,20,0,30
7/21/2020,Chhattisgarh,21.2787,81.8661,5561,25,3944,154,1,169
7/21/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,684,2,448,79,0,34
7/21/2020,Delhi,28.7041,77.1025,123747,3663,104918,954,35,1784
7/21/2020,Goa,15.2993,74.124,3853,23,2361,196,2,143
7/21/2020,Gujarat,22.2587,71.1924,49353,2162,35678,998,20,777
7/21/2020,Haryana,29.0588,76.0856,26858,355,20226,694,6,433
7/21/2020,Himachal Pradesh,31.1048,77.1734,1631,11,1067,148,0,8
7/21/2020,Jammu and Kashmir,33.7782,76.5762,14650,254,8274,751,0,463
7/21/2020,Jharkhand,23.6102,85.2799,5756,53,2810,221,4,94
7/21/2020,Karnataka,15.3173,75.7139,67420,1403,23795,3648,72,730
7/21/2020,Kerala,10.8505,76.2711,13274,43,5616,794,1,245
7/21/2020,Ladakh,34.2996,78.2932,1195,2,1007,17,0,4
7/21/2020,Madhya Pradesh,22.9734,78.6569,23310,738,15684,710,17,373
7/21/2020,Maharashtra,19.7515,75.7139,318695,12030,175029,8240,176,5460
7/21/2020,Manipur,24.6637,93.9063,1925,0,1307,14,0,94
7/21/2020,Meghalaya,25.467,91.3662,466,4,66,16,2,0
7/21/2020,Mizoram,23.1645,92.9376,297,0,168,13,0,1
7/21/2020,Nagaland,26.1584,94.5624,1021,0,484,33,0,39
7/21/2020,Odisha,20.9517,85.0985,18110,97,12910,673,6,457
7/21/2020,Puducherry,11.9416,79.8083,2092,29,1265,93,1,111
7/21/2020,Punjab,31.1471,75.3412,10510,262,7118,410,8,583
7/21/2020,Rajasthan,27.0238,74.2179,30390,568,22195,956,9,465
7/21/2020,Sikkim,27.533,88.5122,305,0,92,22,0,0
7/21/2020,Tamil Nadu,11.1271,78.6569,175678,2551,121776,4985,70,3861
7/21/2020,Telangana,18.1124,79.0193,46274,422,34323,1198,7,1885
7/21/2020,Tripura,23.9408,91.9882,3079,7,1845,201,0,86
7/21/2020,Uttar Pradesh,26.8467,80.9462,51160,1192,30831,1913,46,986
7/21/2020,Uttarakhand,30.0668,79.0193,4642,55,3212,127,3,96
7/22/2020,Andaman and Nicobar Islands,11.7401,92.6586,212,0,159,5,0,7
7/22/2020,Andhra Pradesh,15.9129,79.74,58668,758,25574,4944,62,1346
7/22/2020,Arunachal Pradesh,28.218,94.7278,858,3,303,68,0,18
7/22/2020,Assam,26.2006,92.9376,25382,58,18033,0,0,938
7/22/2020,Bihar,25.0961,85.3131,28952,217,18515,1306,0,1082
7/22/2020,Chandigarh,30.7333,76.7794,751,12,518,14,0,0
7/22/2020,Chhattisgarh,21.2787,81.8661,5729,29,4114,168,4,170
7/22/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,705,2,463,21,0,15
7/22/2020,Delhi,28.7041,77.1025,125096,3690,106118,1349,27,1200
7/22/2020,Goa,15.2993,74.124,4027,26,2449,174,3,88
7/22/2020,Gujarat,22.2587,71.1924,50379,2196,36423,1026,34,745
7/22/2020,Haryana,29.0588,76.0856,27462,364,20952,604,9,726
7/22/2020,Himachal Pradesh,31.1048,77.1734,1664,11,1077,33,0,10
7/22/2020,Jammu and Kashmir,33.7782,76.5762,15258,263,8455,608,17,181
7/22/2020,Jharkhand,23.6102,85.2799,6159,55,2904,403,2,94
7/22/2020,Karnataka,15.3173,75.7139,71069,1464,25459,3649,61,1664
7/22/2020,Kerala,10.8505,76.2711,13994,44,5890,720,2,274
7/22/2020,Ladakh,34.2996,78.2932,1198,2,1010,3,0,3
7/22/2020,Madhya Pradesh,22.9734,78.6569,24095,756,16257,785,18,573
7/22/2020,Maharashtra,19.7515,75.7139,327031,12276,182217,8336,246,7188
7/22/2020,Manipur,24.6637,93.9063,2015,0,1400,90,0,93
7/22/2020,Meghalaya,25.467,91.3662,490,4,70,24,0,4
7/22/2020,Mizoram,23.1645,92.9376,317,0,168,20,0,0
7/22/2020,Nagaland,26.1584,94.5624,1030,0,485,9,0,1
7/22/2020,Odisha,20.9517,85.0985,18757,103,13310,647,6,400
7/22/2020,Puducherry,11.9416,79.8083,2179,30,1318,87,1,53
7/22/2020,Punjab,31.1471,75.3412,10889,263,7389,379,1,271
7/22/2020,Rajasthan,27.0238,74.2179,31373,577,22744,983,9,549
7/22/2020,Sikkim,27.533,88.5122,330,0,108,25,0,16
7/22/2020,Tamil Nadu,11.1271,78.6569,180643,2626,126670,4965,75,4894
7/22/2020,Telangana,18.1124,79.0193,47705,429,37385,1431,7,3062
7/22/2020,Tripura,23.9408,91.9882,3331,8,1926,252,1,81
7/22/2020,Uttar Pradesh,26.8467,80.9462,53288,1229,31855,2128,37,1024
7/22/2020,Uttarakhand,30.0668,79.0193,4849,55,3297,207,0,85
7/23/2020,Andaman and Nicobar Islands,11.7401,92.6586,221,0,163,9,0,4
7/23/2020,Andhra Pradesh,15.9129,79.74,64713,823,32127,6045,65,6553
